Customer ID,Gender,Age,Annual Income,Spending Score
7822,Female,72,42096,96
7823,Female,31,146446,12
7824,Female,52,43098,89
7825,Male,57,88037,6
7826,Female,28,93851,74
7827,Male,57,136826,3
7828,Female,71,122918,57
7829,Male,26,109450,88
7830,Male,27,110046,91
7831,Male,30,83713,30
7832,Male,47,132027,63
7833,Male,89,37541,3
7834,Female,51,153503,67
7835,Male,24,35667,44
7836,Female,43,42869,29
7837,Female,67,139270,85
7838,Male,36,196138,20
7839,Male,41,140517,70
7840,Female,54,139377,53
7841,Male,77,116321,1
7842,Male,70,62410,86
7843,Male,73,71087,87
7844,Female,72,118485,63
7845,Female,28,111520,89
7846,Male,59,26537,3
7847,Male,83,57331,15
7848,Male,58,167554,7
7849,Male,32,20254,54
7850,Male,51,30908,11
7851,Female,89,164722,21
7852,Male,51,172919,32
7853,Male,65,119988,3
7854,Male,74,168815,37
7855,Female,22,199844,59
7856,Male,53,25800,91
7857,Female,84,48440,3
7858,Female,78,72640,78
7859,Male,78,105524,2
7860,Male,60,193472,77
7861,Male,63,76263,60
7862,Female,26,60083,64
7863,Female,66,91958,95
7864,Female,42,103616,43
7865,Female,38,192064,42
7866,Male,76,134588,19
7867,Female,27,62238,6
7868,Female,19,83366,84
7869,Female,47,26284,44
7870,Female,86,140935,59
7871,Male,23,36045,91
7872,Female,78,25103,61
7873,Male,76,142986,84
7874,Female,18,64650,27
7875,Female,49,58797,97
7876,Male,68,155941,25
7877,Male,86,167263,51
7878,Female,68,70664,30
7879,Female,21,69810,41
7880,Male,32,23992,68
7881,Female,32,79773,85
7882,Male,79,189170,28
7883,Male,45,198667,63
7884,Female,75,192837,18
7885,Male,58,74376,60
7886,Male,61,74052,14
7887,Male,70,95052,15
7888,Male,20,189657,58
7889,Female,50,112825,96
7890,Female,38,141650,33
7891,Female,33,91399,67
7892,Male,86,165861,64
7893,Female,39,25673,60
7894,Male,41,102346,51
7895,Male,86,175864,29
7896,Male,34,172338,32
7897,Female,45,155114,68
7898,Female,31,148434,25
7899,Female,70,167537,55
7900,Male,75,59926,67
7901,Female,25,87063,30
7902,Female,48,121304,90
7903,Female,56,199929,91
7904,Male,51,130702,71
7905,Female,35,131224,85
7906,Male,62,102780,98
7907,Female,63,146794,55
7908,Female,72,151788,25
7909,Male,63,141277,57
7910,Male,47,62244,82
7911,Female,21,150414,3
7912,Male,39,131096,26
7913,Male,90,176216,76
7914,Female,63,145975,92
7915,Female,77,74636,92
7916,Male,74,75736,4
7917,Male,44,93599,16
7918,Male,35,107838,56
7919,Female,50,74274,53
7920,Female,54,97746,63
7921,Male,76,170937,13
7922,Female,19,190828,8
7923,Female,38,64886,81
7924,Male,82,190851,76
7925,Female,46,44358,34
7926,Female,50,77240,9
7927,Male,75,193544,63
7928,Male,78,27270,79
7929,Male,89,98776,85
7930,Male,18,77950,1
7931,Female,74,33349,92
7932,Male,63,171624,82
7933,Male,74,135680,66
7934,Female,65,125759,16
7935,Male,22,80538,90
7936,Male,74,188696,78
7937,Male,50,86503,65
7938,Female,66,27965,51
7939,Female,69,182211,97
7940,Male,34,192137,1
7941,Male,44,181602,18
7942,Male,55,174671,8
7943,Female,84,100580,41
7944,Female,80,72354,57
7945,Male,75,35220,30
7946,Male,53,169594,96
7947,Male,62,41169,45
7948,Male,86,121956,74
7949,Female,24,144183,5
7950,Female,70,64108,78
7951,Female,70,125959,15
7952,Male,73,53760,85
7953,Male,89,102897,57
7954,Female,34,144092,32
7955,Male,86,110239,61
7956,Female,72,189609,49
7957,Male,34,91418,8
7958,Male,75,49367,42
7959,Male,27,186366,18
7960,Male,58,35397,12
7961,Male,71,141087,71
7962,Male,47,127726,41
7963,Male,24,184336,47
7964,Female,24,138878,7
7965,Male,57,133938,34
7966,Male,69,49332,31
7967,Female,85,36989,20
7968,Male,66,175112,51
7969,Male,70,85351,50
7970,Male,56,59125,66
7971,Male,81,65901,74
7972,Male,77,31070,98
7973,Male,33,29761,63
7974,Male,35,110275,24
7975,Female,33,157711,77
7976,Female,22,159699,56
7977,Female,88,119743,24
7978,Male,61,56613,85
7979,Female,78,54573,72
7980,Male,83,173694,45
7981,Male,49,25850,56
7982,Female,64,137746,83
7983,Female,26,36617,27
7984,Female,43,46724,64
7985,Male,47,29524,73
7986,Female,34,181487,12
7987,Male,62,149996,76
7988,Female,83,141849,55
7989,Female,23,145036,18
7990,Male,26,70328,30
7991,Female,22,158702,93
7992,Female,86,161795,16
7993,Female,75,92610,66
7994,Male,77,110646,43
7995,Male,41,180634,45
7996,Female,90,89325,65
7997,Male,54,181298,35
7998,Female,56,158331,43
7999,Male,73,39626,39
8000,Female,26,139542,1
8001,Female,58,114392,90
8002,Female,74,121217,84
8003,Male,30,163177,55
8004,Female,33,156307,66
8005,Male,81,106952,54
8006,Female,37,135736,42
8007,Male,60,47636,24
8008,Male,31,132124,26
8009,Male,58,58085,38
8010,Female,35,34055,43
8011,Male,25,94854,19
8012,Male,21,23783,43
8013,Female,76,46497,22
8014,Male,53,160262,52
8015,Female,31,64246,63
8016,Male,56,110555,11
8017,Female,52,85535,99
8018,Female,32,107445,36
8019,Female,46,74801,17
8020,Male,37,59338,61
8021,Female,78,102653,49
8022,Male,34,199104,91
8023,Female,42,32595,91
8024,Female,25,160939,100
8025,Male,21,119951,78
8026,Female,71,81565,78
8027,Female,53,69089,22
8028,Female,68,117794,7
8029,Female,35,169897,9
8030,Female,18,142765,2
8031,Female,31,113776,6
8032,Male,68,122630,12
8033,Female,69,149905,43
8034,Female,58,188905,33
8035,Female,72,162029,85
8036,Female,51,194002,59
8037,Female,20,130428,87
8038,Female,83,134078,78
8039,Male,47,122945,99
8040,Female,60,90526,26
8041,Female,31,196047,77
8042,Male,40,47634,12
8043,Male,21,92523,41
8044,Female,86,76216,97
8045,Female,43,80044,71
8046,Female,25,184370,60
8047,Male,30,135739,79
8048,Male,50,58093,88
8049,Female,50,165504,44
8050,Male,45,97779,18
8051,Female,77,43020,100
8052,Male,61,83995,19
8053,Male,80,143615,14
8054,Female,78,54295,14
8055,Male,26,59024,72
8056,Male,72,161619,97
8057,Female,21,128580,61
8058,Male,49,165478,74
8059,Male,29,163339,22
8060,Female,83,138454,19
8061,Male,76,60232,84
8062,Male,51,141914,27
8063,Female,46,119368,28
8064,Male,34,79037,13
8065,Female,32,117748,9
8066,Male,62,51146,5
8067,Male,50,179691,50
8068,Male,68,53095,100
8069,Male,84,186731,57
8070,Female,20,191467,10
8071,Female,86,73202,70
8072,Male,29,121587,65
8073,Female,29,167546,50
8074,Male,40,174623,69
8075,Male,89,154321,78
8076,Female,77,150741,73
8077,Female,83,196056,74
8078,Male,86,49136,17
8079,Male,35,50086,23
8080,Male,27,49330,18
8081,Male,71,59179,40
8082,Male,50,85933,35
8083,Male,71,189806,51
8084,Female,87,124501,75
8085,Male,89,164485,83
8086,Male,75,79830,6
8087,Female,56,49328,44
8088,Male,39,21407,81
8089,Female,78,94998,19
8090,Female,72,43793,25
8091,Male,86,134904,14
8092,Female,87,33592,48
8093,Female,57,92082,39
8094,Female,31,68879,14
8095,Female,85,51059,67
8096,Male,18,98373,60
8097,Male,77,138717,36
8098,Female,21,141726,38
8099,Female,80,23897,96
8100,Male,53,122639,19
8101,Female,79,65904,21
8102,Female,58,79966,44
8103,Female,63,67595,52
8104,Female,90,38788,6
8105,Female,76,57541,9
8106,Female,27,63285,45
8107,Male,45,120290,7
8108,Female,48,176570,24
8109,Male,33,157631,22
8110,Male,47,121010,52
8111,Female,74,182315,42
8112,Female,81,73818,28
8113,Male,55,97390,92
8114,Male,71,189470,83
8115,Male,67,198187,65
8116,Female,24,84614,8
8117,Female,54,34297,71
8118,Female,21,41802,52
8119,Male,38,89221,77
8120,Female,42,140543,8
8121,Male,46,150955,72
8122,Female,83,153152,48
8123,Male,86,134432,30
8124,Male,79,165252,38
8125,Male,27,170276,42
8126,Female,57,71548,83
8127,Female,51,195477,38
8128,Female,19,179839,71
8129,Male,42,24861,17
8130,Male,20,132064,69
8131,Male,38,126345,95
8132,Female,83,171625,10
8133,Male,39,190939,7
8134,Female,23,103527,60
8135,Female,59,181811,33
8136,Female,72,127005,89
8137,Male,36,147736,46
8138,Male,35,116927,80
8139,Male,36,156946,72
8140,Male,55,92391,7
8141,Female,86,156836,42
8142,Male,75,190088,8
8143,Male,21,183620,80
8144,Male,73,20584,82
8145,Male,69,102857,9
8146,Male,56,127361,56
8147,Male,49,118586,1
8148,Male,39,164040,31
8149,Male,42,179744,39
8150,Male,21,171186,28
8151,Male,28,189125,24
8152,Female,84,86886,21
8153,Male,33,122082,14
8154,Female,36,25346,1
8155,Male,85,104180,45
8156,Female,31,52532,14
8157,Female,78,124908,34
8158,Male,87,30679,19
8159,Female,32,116094,63
8160,Male,40,181508,73
8161,Female,33,182479,46
8162,Female,65,135105,24
8163,Male,50,106245,29
8164,Female,23,151865,29
8165,Female,22,60483,65
8166,Female,30,31205,57
8167,Female,46,153569,43
8168,Male,51,21903,33
8169,Male,26,147065,52
8170,Male,33,195964,65
8171,Female,56,134320,30
8172,Female,31,96291,89
8173,Male,20,63447,56
8174,Male,57,94321,39
8175,Female,60,127990,33
8176,Male,18,125705,36
8177,Male,39,116003,23
8178,Male,54,104176,12
8179,Male,86,31231,49
8180,Female,42,25836,43
8181,Male,87,108721,31
8182,Female,53,119358,64
8183,Female,31,194205,27
8184,Female,86,162754,74
8185,Male,59,55851,99
8186,Female,62,53573,35
8187,Male,44,198292,50
8188,Female,41,65824,66
8189,Male,80,124874,16
8190,Male,77,130890,46
8191,Female,40,65323,39
8192,Female,48,73190,96
8193,Female,63,36426,95
8194,Male,45,60403,38
8195,Female,46,163084,75
8196,Male,78,174674,59
8197,Female,85,85905,67
8198,Male,89,113407,65
8199,Male,36,20200,32
8200,Female,51,157796,72
8201,Female,22,118941,22
8202,Male,19,67752,47
8203,Female,22,194231,24
8204,Male,51,64703,56
8205,Male,33,59271,42
8206,Male,29,69693,95
8207,Female,63,157509,99
8208,Male,60,93999,87
8209,Male,44,103649,66
8210,Female,67,152561,4
8211,Female,65,122892,48
8212,Female,32,157585,81
8213,Female,79,165909,67
8214,Female,53,75713,65
8215,Male,89,80758,12
8216,Male,72,134071,82
8217,Female,49,95736,74
8218,Male,55,71500,71
8219,Female,50,153446,64
8220,Male,45,110773,7
8221,Female,89,169051,17
8222,Female,26,129536,26
8223,Male,67,66690,22
8224,Male,41,117147,3
8225,Male,40,83742,35
8226,Male,61,185151,15
8227,Male,84,119461,69
8228,Female,59,67143,45
8229,Male,81,192614,59
8230,Male,80,147822,4
8231,Male,36,166832,77
8232,Female,78,139751,14
8233,Female,75,163724,66
8234,Female,80,173946,55
8235,Male,88,34491,22
8236,Male,86,174907,34
8237,Male,67,143862,96
8238,Male,59,96747,54
8239,Female,89,149787,84
8240,Male,75,80189,5
8241,Female,77,126242,7
8242,Female,26,20375,38
8243,Female,52,94822,29
8244,Male,64,156776,36
8245,Female,47,192594,63
8246,Female,85,92315,26
8247,Male,67,50014,92
8248,Male,25,28858,97
8249,Female,49,21186,65
8250,Female,88,141544,94
8251,Male,43,74693,38
8252,Female,19,158701,98
8253,Female,49,95948,85
8254,Male,32,37342,53
8255,Male,33,63846,26
8256,Male,26,32132,75
8257,Male,76,104955,53
8258,Female,47,191564,17
8259,Female,72,94387,42
8260,Male,53,164601,84
8261,Female,21,76909,45
8262,Male,89,188429,21
8263,Male,36,150448,69
8264,Female,64,140031,27
8265,Female,65,52366,67
8266,Male,50,181111,59
8267,Male,70,110110,22
8268,Male,54,74109,49
8269,Male,62,185374,65
8270,Female,75,159735,67
8271,Male,40,199559,45
8272,Female,52,71025,11
8273,Female,28,66067,32
8274,Male,22,100939,66
8275,Male,35,137136,68
8276,Female,25,40422,38
8277,Male,87,79762,32
8278,Female,29,58375,47
8279,Male,55,112801,59
8280,Male,54,133707,21
8281,Female,37,100222,5
8282,Female,43,123836,74
8283,Male,38,59349,42
8284,Male,25,97507,9
8285,Female,19,176022,6
8286,Female,86,41990,96
8287,Male,34,41824,50
8288,Female,70,83328,96
8289,Male,45,67072,18
8290,Male,30,74822,91
8291,Male,70,155001,88
8292,Male,37,168979,27
8293,Male,61,36897,72
8294,Female,41,39199,18
8295,Male,53,111839,2
8296,Male,84,85271,83
8297,Female,35,47274,34
8298,Male,49,20184,61
8299,Female,30,73663,74
8300,Male,49,140505,15
8301,Male,87,86632,32
8302,Female,73,100868,96
8303,Male,62,145143,15
8304,Male,67,165729,19
8305,Male,49,61459,26
8306,Female,68,116811,37
8307,Male,45,36255,92
8308,Female,57,48228,34
8309,Female,57,171804,70
8310,Female,45,78355,77
8311,Female,26,135620,91
8312,Male,47,182361,5
8313,Male,26,176887,1
8314,Male,80,186578,74
8315,Female,88,70573,69
8316,Male,74,175675,77
8317,Male,81,170998,71
8318,Male,88,138602,58
8319,Male,31,193109,41
8320,Female,42,43227,92
8321,Male,72,96795,9
8322,Female,35,132749,15
8323,Male,18,159461,12
8324,Female,75,51141,32
8325,Male,80,154378,95
8326,Female,56,182180,99
8327,Female,57,93714,59
8328,Male,35,105487,96
8329,Male,43,63393,84
8330,Male,76,39456,35
8331,Female,65,161702,13
8332,Male,52,94952,84
8333,Female,69,78444,37
8334,Male,85,88057,88
8335,Male,70,131238,92
8336,Female,59,95755,8
8337,Male,24,176337,85
8338,Female,50,107393,10
8339,Male,38,24558,68
8340,Female,26,166657,43
8341,Female,38,30017,71
8342,Male,69,177719,58
8343,Male,23,190171,99
8344,Female,34,198461,96
8345,Female,57,45627,77
8346,Male,79,123737,97
8347,Male,88,104796,22
8348,Male,54,34322,32
8349,Male,42,20573,39
8350,Male,89,33241,62
8351,Female,32,88184,44
8352,Male,68,128151,36
8353,Female,47,39897,40
8354,Female,42,180533,90
8355,Female,23,94356,71
8356,Male,85,144166,61
8357,Female,40,109242,42
8358,Male,66,100441,39
8359,Male,82,149707,82
8360,Male,57,126129,40
8361,Female,55,180178,23
8362,Female,46,32540,84
8363,Female,31,51663,23
8364,Male,33,103943,77
8365,Female,48,170601,88
8366,Male,70,172772,3
8367,Male,59,126220,13
8368,Female,88,168673,23
8369,Female,24,46059,76
8370,Male,49,95089,5
8371,Female,54,126248,67
8372,Female,90,30160,100
8373,Male,34,99627,62
8374,Male,45,155437,61
8375,Male,85,114615,18
8376,Male,26,110519,57
8377,Male,73,22723,57
8378,Female,65,93194,69
8379,Male,54,66184,92
8380,Male,57,58599,76
8381,Male,52,159633,58
8382,Female,90,59055,14
8383,Female,85,193187,24
8384,Male,40,35302,11
8385,Female,23,151776,47
8386,Female,46,67249,43
8387,Female,67,84892,20
8388,Female,61,58141,74
8389,Female,41,94375,6
8390,Male,22,136361,91
8391,Male,51,167632,72
8392,Male,64,77692,71
8393,Male,41,157947,21
8394,Female,76,142742,71
8395,Female,72,65312,39
8396,Female,82,151755,7
8397,Male,30,77679,33
8398,Female,74,132028,53
8399,Male,72,151873,75
8400,Male,32,79651,81
8401,Female,69,159431,33
8402,Male,51,172965,13
8403,Male,23,177955,47
8404,Male,45,155176,76
8405,Male,28,154078,87
8406,Female,64,153893,30
8407,Female,73,84848,5
8408,Female,37,95614,25
8409,Male,73,186064,21
8410,Male,60,121594,55
8411,Male,30,173492,56
8412,Male,42,175395,86
8413,Female,31,91128,49
8414,Male,21,26533,89
8415,Female,66,180034,93
8416,Male,89,77030,68
8417,Female,22,29748,78
8418,Female,78,187325,8
8419,Male,31,176929,24
8420,Female,60,48128,22
8421,Male,47,25179,17
8422,Male,43,155992,79
8423,Male,25,102626,20
8424,Male,26,148595,85
8425,Female,59,117788,11
8426,Female,33,101277,31
8427,Male,25,92652,78
8428,Male,75,160740,72
8429,Male,62,51530,59
8430,Female,51,54168,78
8431,Male,38,165420,32
8432,Male,57,198713,66
8433,Male,21,43764,11
8434,Male,58,81115,40
8435,Female,64,67203,91
8436,Female,86,88322,64
8437,Female,24,37671,4
8438,Female,61,106746,17
8439,Female,80,78304,23
8440,Female,22,150201,86
8441,Male,35,106478,57
8442,Female,38,28378,90
8443,Male,58,90778,96
8444,Female,20,119175,16
8445,Female,74,199904,25
8446,Male,85,21751,78
8447,Female,25,99825,14
8448,Female,22,75650,87
8449,Female,56,121032,80
8450,Male,60,54041,26
8451,Female,71,43250,46
8452,Male,56,55279,31
8453,Female,30,30192,87
8454,Male,42,127647,72
8455,Female,27,67832,50
8456,Female,64,136898,72
8457,Female,61,46349,67
8458,Female,39,177971,85
8459,Male,58,128774,71
8460,Female,29,115847,98
8461,Female,26,75325,98
8462,Female,34,183733,29
8463,Female,36,57765,94
8464,Female,90,185231,10
8465,Female,38,75760,42
8466,Male,59,79056,81
8467,Female,79,78942,86
8468,Male,63,128368,90
8469,Male,18,136671,25
8470,Female,21,128040,6
8471,Male,70,111303,64
8472,Male,44,198632,50
8473,Male,62,82241,39
8474,Female,58,102055,24
8475,Male,21,191584,29
8476,Male,69,20089,15
8477,Male,77,21428,13
8478,Male,58,21390,21
8479,Female,28,160208,41
8480,Male,69,167246,98
8481,Female,88,136767,39
8482,Female,75,195114,81
8483,Male,37,81134,59
8484,Male,19,95919,66
8485,Female,60,184577,35
8486,Male,39,121555,92
8487,Male,56,67269,50
8488,Male,77,78047,74
8489,Male,88,173538,71
8490,Female,43,117409,84
8491,Male,50,83489,28
8492,Female,23,186959,67
8493,Male,46,90304,88
8494,Female,66,92434,95
8495,Female,55,56735,79
8496,Female,50,167115,19
8497,Female,82,198038,80
8498,Female,56,175692,53
8499,Male,56,22437,71
8500,Female,46,58559,70
8501,Female,44,143346,75
8502,Female,58,124143,84
8503,Male,73,25044,78
8504,Female,51,194947,94
8505,Male,25,110883,30
8506,Female,51,110730,95
8507,Female,37,117091,33
8508,Female,60,80113,92
8509,Female,41,69338,49
8510,Female,60,106506,15
8511,Female,64,105494,44
8512,Male,60,148311,99
8513,Male,85,160457,17
8514,Male,62,181297,67
8515,Male,43,155566,23
8516,Female,57,157043,17
8517,Female,90,47873,54
8518,Female,47,33486,80
8519,Female,77,172617,75
8520,Female,64,40200,11
8521,Male,34,71357,62
8522,Female,85,104903,62
8523,Male,66,85785,20
8524,Male,30,185655,61
8525,Male,29,43314,22
8526,Female,75,39903,91
8527,Male,85,182437,1
8528,Female,55,70873,43
8529,Male,55,130457,67
8530,Male,28,46665,18
8531,Female,23,61812,66
8532,Female,41,196615,17
8533,Female,76,153845,10
8534,Female,89,134922,24
8535,Female,44,41636,87
8536,Male,75,191059,97
8537,Male,82,160341,44
8538,Male,89,95490,58
8539,Female,52,50965,5
8540,Female,38,29963,8
8541,Male,60,23695,70
8542,Female,36,24782,32
8543,Male,42,36649,98
8544,Male,46,135858,2
8545,Female,66,28466,68
8546,Male,39,163642,83
8547,Female,52,137804,64
8548,Female,55,161020,10
8549,Female,70,163807,36
8550,Male,33,73929,71
8551,Male,53,163989,8
8552,Male,22,75179,95
8553,Male,69,125416,54
8554,Male,57,117811,34
8555,Male,56,91362,93
8556,Male,77,135888,47
8557,Male,29,172085,5
8558,Male,88,66408,2
8559,Male,56,115749,14
8560,Male,51,104579,57
8561,Female,18,148747,89
8562,Female,30,164769,3
8563,Female,33,132489,51
8564,Female,71,34307,36
8565,Female,31,153272,9
8566,Male,37,46107,63
8567,Female,69,184609,1
8568,Female,29,129464,12
8569,Female,55,134494,63
8570,Male,90,63430,35
8571,Female,33,128286,36
8572,Female,49,59612,78
8573,Female,42,44088,12
8574,Female,23,79923,19
8575,Female,59,133097,56
8576,Female,78,140622,36
8577,Female,29,45640,16
8578,Female,30,82107,71
8579,Female,32,137902,96
8580,Female,74,195052,92
8581,Male,35,167849,42
8582,Female,78,47534,28
8583,Male,76,188252,92
8584,Female,56,40829,40
8585,Male,72,72448,88
8586,Female,88,99849,40
8587,Female,61,46985,62
8588,Female,86,177592,28
8589,Male,85,90620,33
8590,Female,49,34403,12
8591,Male,42,141065,72
8592,Male,59,176222,95
8593,Female,63,176015,71
8594,Female,60,50956,81
8595,Female,25,103374,90
8596,Female,35,48223,15
8597,Male,49,101153,39
8598,Male,73,86181,57
8599,Male,19,83819,87
8600,Female,86,31651,9
8601,Female,27,174025,66
8602,Female,53,145994,100
8603,Female,22,98757,99
8604,Male,28,83001,19
8605,Male,58,34142,78
8606,Male,56,134123,53
8607,Female,68,28690,64
8608,Female,82,101431,61
8609,Male,61,54457,99
8610,Female,70,138993,45
8611,Female,32,38284,100
8612,Female,30,159664,100
8613,Male,72,186601,84
8614,Female,31,31703,28
8615,Female,71,122454,81
8616,Female,32,163735,26
8617,Female,47,189995,33
8618,Female,79,126912,38
8619,Female,86,168096,3
8620,Male,88,89322,41
8621,Male,51,45967,89
8622,Female,74,112312,9
8623,Female,26,96389,79
8624,Male,42,137592,59
8625,Female,56,79190,26
8626,Male,21,125204,62
8627,Female,19,119233,59
8628,Female,89,41305,94
8629,Female,45,51139,100
8630,Female,36,98116,17
8631,Female,51,184081,43
8632,Male,52,69376,58
8633,Male,27,169202,71
8634,Male,20,36508,96
8635,Female,34,100619,72
8636,Male,25,87495,97
8637,Male,54,148763,24
8638,Female,69,128572,50
8639,Male,24,145311,8
8640,Male,27,176041,2
8641,Female,35,93281,25
8642,Male,69,105635,91
8643,Male,47,96373,94
8644,Male,34,95077,93
8645,Male,54,179570,34
8646,Female,76,107992,64
8647,Male,44,132573,73
8648,Female,20,199493,81
8649,Male,76,170225,75
8650,Male,42,40555,29
8651,Male,81,96520,91
8652,Female,53,50750,1
8653,Female,44,140502,46
8654,Male,85,84321,84
8655,Male,18,183255,84
8656,Female,72,199890,33
8657,Female,63,66104,100
8658,Female,49,117891,6
8659,Male,56,189223,25
8660,Female,48,196392,69
8661,Female,78,104133,40
8662,Female,27,38446,10
8663,Male,30,122627,24
8664,Female,67,191800,95
8665,Female,74,181333,58
8666,Male,32,66481,45
8667,Male,34,134851,21
8668,Female,38,23266,36
8669,Female,58,117250,40
8670,Female,67,31520,39
8671,Male,18,56951,30
8672,Male,29,39260,34
8673,Female,48,95805,61
8674,Female,80,104237,86
8675,Male,37,45299,15
8676,Male,49,33186,61
8677,Male,75,44854,47
8678,Female,28,35151,62
8679,Female,48,94061,8
8680,Male,77,198877,12
8681,Male,48,52682,65
8682,Female,40,103899,18
8683,Male,51,131602,92
8684,Male,33,121449,34
8685,Male,47,183100,67
8686,Female,83,193441,19
8687,Female,32,170629,24
8688,Female,66,90147,68
8689,Male,87,56361,52
8690,Male,67,142134,63
8691,Male,47,53533,33
8692,Male,36,137813,13
8693,Female,83,147773,84
8694,Female,76,195401,81
8695,Male,85,98531,63
8696,Female,59,73995,28
8697,Male,78,53593,99
8698,Female,73,158862,76
8699,Female,67,106001,76
8700,Male,50,32089,79
8701,Male,78,22357,84
8702,Female,27,189193,27
8703,Male,19,87054,82
8704,Female,58,91894,44
8705,Male,30,69163,69
8706,Female,18,145042,98
8707,Female,72,119322,40
8708,Female,87,145549,74
8709,Male,51,145794,56
8710,Female,23,130727,92
8711,Male,65,50599,7
8712,Female,51,67410,37
8713,Male,65,149442,43
8714,Female,32,87455,78
8715,Male,36,89943,20
8716,Male,32,60873,30
8717,Male,79,97564,6
8718,Female,34,104821,64
8719,Male,45,65120,49
8720,Female,69,63517,37
8721,Female,28,21275,70
8722,Male,54,34550,65
8723,Female,56,109347,28
8724,Female,51,20317,57
8725,Male,37,38115,43
8726,Male,58,158883,59
8727,Male,38,57409,62
8728,Female,58,35775,33
8729,Female,84,180069,87
8730,Female,21,185670,12
8731,Female,52,22847,93
8732,Male,72,146391,81
8733,Male,82,164821,56
8734,Male,63,39260,14
8735,Male,42,22098,98
8736,Male,78,144363,69
8737,Female,82,50888,22
8738,Female,37,173170,60
8739,Female,89,32602,95
8740,Female,56,35992,3
8741,Female,24,98423,17
8742,Male,85,175132,30
8743,Female,79,89767,76
8744,Female,58,62710,99
8745,Male,21,134082,21
8746,Female,28,94246,42
8747,Male,55,70878,32
8748,Male,83,185551,89
8749,Female,62,143546,17
8750,Male,18,84470,39
8751,Male,57,39376,92
8752,Female,19,117315,13
8753,Male,87,158903,82
8754,Male,56,143796,80
8755,Male,90,150073,28
8756,Male,28,179800,49
8757,Female,75,26405,40
8758,Female,27,61369,36
8759,Female,58,158264,56
8760,Female,60,155391,77
8761,Female,40,45477,100
8762,Female,54,196335,30
8763,Male,69,108032,31
8764,Male,48,40070,10
8765,Female,71,179021,45
8766,Male,52,138383,38
8767,Male,32,50325,36
8768,Female,65,91499,36
8769,Female,23,73217,44
8770,Female,88,160729,20
8771,Male,66,128990,45
8772,Female,46,171423,47
8773,Female,22,62702,61
8774,Female,86,199852,73
8775,Male,48,24252,52
8776,Female,63,75266,74
8777,Female,48,52659,75
8778,Female,18,134677,87
8779,Male,85,30738,27
8780,Female,85,73406,29
8781,Male,22,99698,50
8782,Male,23,57250,78
8783,Male,69,21176,33
8784,Male,79,121747,53
8785,Female,58,66856,75
8786,Female,62,168957,5
8787,Male,82,101765,84
8788,Female,42,52034,36
8789,Female,18,104410,65
8790,Male,19,31929,8
8791,Female,44,82006,64
8792,Male,22,57765,36
8793,Male,68,90950,14
8794,Female,21,182886,62
8795,Female,61,65003,60
8796,Male,21,128818,68
8797,Male,57,105826,62
8798,Female,20,76751,6
8799,Male,65,146599,93
8800,Male,66,118442,61
8801,Male,25,168328,20
8802,Female,60,128484,66
8803,Male,41,130650,25
8804,Female,32,124729,38
8805,Female,31,54681,14
8806,Female,75,21729,89
8807,Female,41,160708,19
8808,Male,69,34791,54
8809,Female,22,111388,15
8810,Male,39,131377,87
8811,Male,67,40763,73
8812,Male,19,41136,7
8813,Male,53,49427,63
8814,Male,36,151554,24
8815,Male,52,84358,66
8816,Female,72,162086,30
8817,Male,40,64674,19
8818,Male,41,196125,81
8819,Male,47,175683,57
8820,Male,50,142981,32
8821,Male,41,140104,60
8822,Male,70,174219,58
8823,Female,87,168171,32
8824,Female,28,29610,16
8825,Female,18,197840,24
8826,Male,32,40661,21
8827,Male,29,153986,93
8828,Male,32,121334,3
8829,Female,26,41406,20
8830,Male,75,77846,47
8831,Male,62,28875,16
8832,Male,58,74472,97
8833,Male,89,192938,77
8834,Female,38,58332,37
8835,Female,29,162462,49
8836,Female,89,177771,68
8837,Female,46,187128,89
8838,Male,73,75923,36
8839,Male,33,96489,79
8840,Male,69,184664,13
8841,Male,45,91512,42
8842,Female,73,175061,98
8843,Female,73,100389,59
8844,Female,61,84674,57
8845,Male,80,59668,50
8846,Male,53,42670,92
8847,Female,51,68306,42
8848,Female,69,41980,31
8849,Female,52,143270,71
8850,Female,24,187721,90
8851,Female,58,134970,31
8852,Female,20,82303,7
8853,Male,36,51897,78
8854,Male,22,104951,76
8855,Female,19,69803,76
8856,Male,34,198525,50
8857,Male,41,179070,89
8858,Female,64,138007,41
8859,Female,55,133091,79
8860,Female,31,86030,80
8861,Female,58,108673,75
8862,Female,64,142009,90
8863,Male,57,179645,78
8864,Female,73,187448,15
8865,Female,37,31029,36
8866,Female,40,195393,10
8867,Female,80,193324,95
8868,Male,51,191263,28
8869,Female,22,92838,85
8870,Male,63,180900,76
8871,Male,53,150557,55
8872,Female,27,177897,39
8873,Male,22,151431,92
8874,Male,75,194593,27
8875,Female,51,189743,48
8876,Male,43,151256,7
8877,Male,74,39459,7
8878,Female,25,143137,44
8879,Male,40,142367,30
8880,Male,25,112584,58
8881,Male,24,177246,38
8882,Male,53,173244,21
8883,Female,63,43037,65
8884,Male,80,131504,62
8885,Male,89,51936,97
8886,Female,84,63855,51
8887,Female,28,100392,21
8888,Female,24,55846,54
8889,Male,62,40125,7
8890,Male,69,138211,71
8891,Male,41,148235,96
8892,Male,51,46389,91
8893,Male,50,107491,71
8894,Male,30,29750,62
8895,Female,33,138090,78
8896,Male,18,165348,73
